datetime,signal_vrp_z,signal_skew_z,signal_concavity_z,signal_iv_rank_z,signal_term_slope_z,signal_pc_iv_z,signal_volume_imb_z,signal_rv_trend_z,composite_score,dte,entry_iv,spx_close,tp_pct,kelly_fraction
2024-09-12,-0.652481,0.891604,-0.305923,1.3471,0.337784,0.114793,-0.238221,-0.21992,52.219,36,0.14,5595.76,50,0.015
2024-09-13,-0.510751,0.898949,-0.211601,1.237988,0.624773,0.101007,0.042895,-0.856143,52.6528,35,0.1352,5626.02,50,0.015
2024-09-16,-0.449356,1.096194,-0.792765,1.269817,0.607989,-0.021579,-0.259196,-0.940578,52.4476,32,0.137,5633.09,50,0.015
2024-09-17,-0.415153,1.397489,-0.978242,1.16198,0.691516,-0.340171,-0.197354,-0.848828,52.684,31,0.1341,5634.58,50,0.015
2024-09-18,-0.428251,1.197693,-0.347561,1.124808,0.640573,-0.653219,0.604364,-0.775224,52.764,30,0.1339,5618.26,50,0.015
2024-09-19,-1.189471,0.76593,-0.497348,0.518961,1.029701,-0.215551,-0.054145,0.260616,50.0621,29,0.1217,5713.64,50,0.015
2024-09-20,-1.014543,0.93073,-0.881456,0.611491,1.045516,0.038703,-0.094317,0.447142,51.0069,28,0.1229,5702.55,50,0.015
2024-09-23,-0.982241,0.905848,-0.886823,0.315324,1.281448,-0.092023,0.898339,0.297512,51.1633,25,0.1189,5718.57,50,0.015
2024-09-24,-1.192172,0.695552,-0.491774,-0.282816,1.929048,-0.263878,0.459125,-0.149245,49.799,27,0.1115,5732.93,50,0.015
2024-09-25,-1.215887,0.5614,0.014592,-0.365001,2.156752,-0.434101,-0.409059,-0.616078,49.1887,26,0.1108,5722.26,50,0.015
2024-09-26,-1.070305,0.412064,-0.377605,-0.156232,1.882379,-0.238836,-0.181685,-0.38225,49.35,25,0.1131,5745.37,50,0.015
2024-09-27,-0.505926,0.854486,-0.456451,0.996615,0.975669,0.335,2.780733,-0.162723,54.3887,25,0.1307,5738.17,50,0.015
2024-09-30,-0.327453,0.957543,-0.879145,1.12931,0.66168,0.398507,-0.387804,-0.301631,52.9349,25,0.1328,5762.48,50,0.015
2024-10-01,1.314973,2.386973,-1.343637,1.756985,-1.220965,-0.055741,-0.170465,-1.389456,57.3211,45,0.1631,5708.75,50,0.015
2024-10-02,1.039468,2.085012,-0.930101,1.602193,-1.290647,-0.520513,-0.171978,-1.830991,55.3571,44,0.1541,5709.54,50,0.015
2024-10-03,1.560698,2.371827,-1.356694,1.820543,-1.537052,0.021057,-0.261309,-1.787775,57.4429,43,0.1696,5699.94,50,0.015
2024-10-04,1.931671,2.114504,-1.57783,1.641065,-1.433748,0.065777,0.416184,-2.192639,57.7146,42,0.1591,5751.07,50,0.015
2024-10-07,2.061601,2.820849,-2.176177,1.776444,-1.527264,-0.407083,0.810766,-1.450124,59.1599,39,0.168,5695.94,50,0.015
2024-10-08,1.715544,2.393023,-1.809272,1.665918,-1.444948,-0.150806,-0.109718,-1.124442,57.6245,38,0.1609,5751.13,50,0.015
2024-10-09,1.650442,2.049155,-1.701255,1.530321,-1.536901,-0.060343,0.267067,-0.618955,57.0783,37,0.1562,5792.04,50,0.015
2024-10-10,1.57963,1.979746,-1.5082,1.463964,-1.454862,-0.346483,0.191117,0.217941,57.0102,36,0.1533,5780.05,50,0.015
2024-10-11,1.717315,1.677016,-1.506374,1.544566,-1.605929,0.21737,-0.045157,-0.095838,56.9788,35,0.1584,5815.03,50,0.015
2024-10-14,1.062968,1.756307,-1.529163,1.226814,-1.558063,-0.832637,-0.126914,-0.062138,53.9901,32,0.1403,5859.85,50,0.015
2024-10-15,1.348895,1.800742,-1.710554,1.454309,-1.541858,-0.253106,0.204885,0.438298,56.005,31,0.1551,5815.26,50,0.015
2024-10-16,1.278753,1.26956,-1.136257,1.365294,-1.461729,-0.071647,0.788192,0.57249,55.7296,30,0.1521,5842.47,50,0.015
2024-10-17,1.481755,1.199279,-1.133896,1.223628,-1.276096,-0.355008,0.018937,-0.286236,55.0113,29,0.1433,5841.47,50,0.015
2024-10-18,1.385902,0.791001,-0.581727,1.189521,-1.266965,-0.211592,-0.395315,-0.921298,53.9754,28,0.1403,5864.67,50,0.015
2024-10-21,1.460711,0.751304,-0.304368,1.234521,-1.500367,-0.44496,0.462196,-1.141418,54.1777,25,0.1435,5853.98,50,0.015
2024-10-22,1.625402,0.413343,0.341097,1.322668,-1.610637,0.093631,1.169468,-0.698011,55.5437,27,0.1487,5851.2,50,0.015
2024-10-23,1.559951,0.803921,0.30175,1.396906,-1.678209,-0.429749,-0.171828,0.392817,55.5114,26,0.1532,5797.42,50,0.015
2024-10-24,1.546003,0.842303,0.2758,1.375292,-1.675413,-0.369122,-0.853139,0.518338,55.2862,25,0.1523,5809.86,50,0.015
2024-10-25,1.936196,1.226241,-0.423655,1.649413,-1.966816,0.093286,-0.709596,0.463546,57.0382,25,0.1649,5808.12,50,0.015
2024-10-28,1.815878,1.479827,-0.68663,1.574218,-2.094593,-0.42914,0.947952,0.265183,56.9753,25,0.1607,5823.52,50,0.015
2024-10-29,1.767633,1.358862,-0.753137,1.336328,-1.709748,-0.579064,-0.292495,-0.415042,55.5543,27,0.152,5832.92,50,0.015
2024-10-30,2.224638,1.086184,-0.434309,1.702245,-2.088327,0.003779,-0.374753,-0.49107,57.0048,26,0.1684,5813.67,50,0.015
2024-10-31,2.096967,1.426197,-0.22928,1.778069,-2.408395,-0.155416,0.302021,0.732708,58.0504,25,0.1888,5705.45,50,0.015
2024-11-01,2.027862,1.292587,-0.750903,1.737276,-2.243294,-0.041825,-0.544754,1.338821,57.3233,25,0.1834,5728.8,50,0.015
2024-11-04,1.891196,1.35649,-0.746227,1.695344,-2.074894,-0.477345,0.098062,1.312067,57.1249,25,0.1744,5712.69,50,0.015
2024-11-05,1.051039,1.563243,-1.02699,1.242889,-1.372314,-0.467021,-0.482409,0.704835,54.7942,45,0.1502,5782.76,50,0.015
2024-11-06,-0.620581,0.922686,-0.91381,0.525353,-0.623136,-0.404685,-0.499537,1.156972,49.5272,44,0.1236,5929.04,50,0.015
2024-11-07,-0.749858,0.510148,-0.839984,0.285808,-0.542406,-0.246823,-0.524766,2.237516,48.861,43,0.1204,5973.1,50,0.015
2024-11-08,-0.740905,0.481131,-1.147275,0.270218,-0.514963,-0.093105,-0.457067,2.37153,48.8437,42,0.12,5995.54,50,0.015
2024-11-11,-0.77576,0.554137,-1.036397,-0.005815,-0.680012,-0.475263,-0.400472,1.363497,47.5213,39,0.1169,6001.35,50,0.015
2024-11-12,-0.631304,0.408589,-0.748014,0.153865,-0.563157,-0.259837,-0.538292,-0.264425,47.5343,38,0.1187,5983.99,50,0.015
2024-11-13,-0.832907,0.276255,-0.600707,-0.383259,0.029046,-0.520332,-0.396485,-0.395401,46.5334,37,0.1115,5985.38,50,0.015
2024-11-14,-0.809153,0.158135,-0.169802,-0.148096,-0.111575,-0.164312,-0.501134,-0.208513,47.2824,36,0.1148,5949.17,50,0.015
2024-11-15,-0.770857,0.74627,-0.344624,0.633431,-0.468067,-0.440883,-0.44185,0.418993,49.2259,35,0.1248,5870.62,50,0.015
2024-11-18,-0.812676,0.428009,-0.230696,0.590892,-0.566209,-0.337807,-0.478652,0.799675,48.6694,32,0.124,5893.62,50,0.015
2024-11-19,-0.669265,0.603865,-0.369192,0.784869,-0.696957,-0.120414,-0.421382,0.796472,49.6473,31,0.1295,5916.98,50,0.015
2024-11-20,-0.522502,0.795724,-0.543321,0.778633,-0.6933,-0.264391,-0.124347,0.265361,49.9926,30,0.1298,5917.11,50,0.015
2024-11-21,-0.529652,0.762849,-0.826431,0.784634,-0.696647,-0.059651,-0.555984,-0.227317,49.4301,29,0.1305,5948.71,50,0.015
2024-11-22,-1.078824,0.636223,-0.636687,-0.372175,0.13081,-0.298134,-0.358122,-0.240673,47.0672,28,0.1126,5969.34,50,0.015
2024-11-25,-1.335621,0.492237,-0.623476,-0.928535,0.40914,-0.697494,-0.413831,-0.154015,45.2634,25,0.1041,5987.37,50,0.015
2024-11-26,-1.405102,0.228044,-0.542925,-1.108185,0.601787,-0.247816,-0.844511,0.085345,44.9415,27,0.1024,6021.63,50,0.015
2024-11-27,-1.358852,0.234157,-0.521933,-0.947229,0.442839,-0.077897,-0.742198,0.067751,45.3491,26,0.1039,5998.74,50,0.015
2024-11-29,-1.942938,-2.423451,3.020723,-1.442831,-4.0,-0.255996,-0.159341,-1.003607,34.9106,25,0.0625,6032.38,50,0.015
2024-12-02,-3.315878,-2.388748,2.957888,-1.442371,-0.560536,-2.612536,-0.142846,-1.562408,32.9978,25,0.0156,6047.15,50,0.015
2024-12-03,-0.760965,0.590723,-0.903792,-1.249061,0.573193,-0.635697,-0.257394,-1.669691,45.771,45,0.0991,6049.88,50,0.015
2024-12-04,-0.562582,0.466802,-1.102351,-1.099306,0.844543,-0.287846,-0.143885,-1.398575,46.9507,44,0.1013,6086.49,50,0.015
2024-12-05,0.471993,0.589496,-1.254414,-1.122889,0.891249,-0.400198,-0.207716,-2.184933,49.1441,43,0.1011,6075.11,50,0.015
2024-12-06,0.533781,0.344331,-0.921877,-1.171348,1.005765,-0.206725,1.291426,-3.143998,49.6025,42,0.1,6090.27,50,0.015
2024-12-09,0.564506,0.666505,-0.920797,-0.829506,0.831443,-0.499241,-0.329228,-2.821514,49.6865,39,0.1044,6052.85,50,0.015
2024-12-10,0.359497,0.784532,-0.836097,-1.268143,1.094079,-0.882155,0.793064,-1.605534,49.9212,38,0.0983,6034.91,50,0.015
2024-12-11,0.355897,0.410511,-0.796392,-1.04169,1.612583,-0.158964,-0.353796,0.333865,51.2773,37,0.1019,6084.19,50,0.015
2024-12-12,0.246053,0.648057,-0.709517,-1.093784,1.66772,-0.472016,0.145999,0.626026,51.6182,36,0.101,6051.25,50,0.015
2024-12-13,0.407492,0.612398,-0.718692,-0.908321,1.495017,-0.154779,-0.237513,0.34768,52.0004,35,0.103,6051.09,50,0.015
2024-12-16,0.981823,0.778181,-0.990066,-0.82408,1.414699,-0.495716,-0.341458,-0.744043,52.6419,32,0.1041,6074.08,50,0.015
2024-12-17,1.045189,1.004664,-0.919465,-0.563168,1.167084,-0.504706,-0.362183,-1.319237,53.0971,31,0.1087,6050.61,50,0.015
2024-12-18,0.884607,4.0,-4.0,1.536924,-0.621906,-0.430563,0.126904,1.602054,59.0045,30,0.1653,5872.16,50,0.015
2024-12-19,0.707014,3.21874,-3.682844,1.397161,-0.561159,-0.714013,-0.244501,3.638852,57.6643,29,0.1592,5867.08,50,0.015
2024-12-20,-0.053446,1.277466,-0.832929,0.94264,-0.170917,-0.423015,-0.185077,4.0,54.4483,28,0.1376,5930.85,50,0.015
2024-12-23,-0.48554,0.552811,-0.05134,0.478738,0.145378,-0.358377,-0.164994,3.082725,51.8437,25,0.1247,5974.07,50,0.015
2024-12-24,-3.797161,-2.319273,2.717717,-1.494113,4.0,-0.217186,-0.11177,0.61595,40.6365,28,0.0156,6040.04,50,0.015
2024-12-26,-1.102783,-0.011748,0.538181,-0.7913,1.056181,0.200453,-0.18954,0.574704,48.1236,26,0.1055,6037.59,50,0.015
2024-12-27,-0.937283,0.07946,0.229869,-0.186553,0.502409,-0.288878,1.426578,0.522836,49.0085,25,0.1162,5970.84,50,0.015
2024-12-30,-0.435038,-0.02283,0.737085,0.891296,-0.212596,0.02252,-0.442366,0.555963,50.6176,25,0.1368,5906.94,50,0.015
2024-12-31,-0.695264,-0.16666,0.663936,0.590263,0.16133,-0.390041,-0.415715,0.412282,49.1469,27,0.1273,5881.63,50,0.015
2025-01-02,-0.440992,-0.096242,0.519318,0.866573,-0.14091,-0.273286,1.354125,0.349695,50.8299,25,0.1361,5868.55,50,0.015
2025-01-03,-0.884363,-0.517363,1.038716,0.526179,0.140836,0.227326,0.601295,0.327816,49.2355,25,0.1263,5942.47,50,0.015
2025-01-06,-1.027052,0.069463,0.778327,0.252686,-0.074407,-0.556421,-0.029535,0.417605,48.1213,25,0.1228,5975.38,50,0.015
2025-01-07,-0.663689,0.501109,-0.182652,0.930067,-0.311375,-0.103173,-0.402617,0.627603,50.2276,45,0.1392,5909.03,50,0.015
2025-01-08,-0.546333,0.472544,-0.184483,0.97449,-0.394256,0.234304,-0.379204,0.550896,50.7404,44,0.1426,5918.25,50,0.015
2025-01-10,-0.408086,0.798253,-0.686033,1.235962,-0.45817,0.200856,-0.175173,0.581141,51.7354,42,0.1555,5827.04,50,0.015
2025-01-13,-0.568476,0.569568,-0.200771,1.008358,-0.349895,-0.356164,-0.329241,0.440497,50.3495,39,0.1461,5836.22,50,0.015
2025-01-14,-0.663324,0.478143,-0.154249,0.910856,-0.326372,-0.473919,-0.241816,0.211387,49.6601,38,0.1425,5842.91,50,0.015
2025-01-15,-1.512236,-0.013113,0.490673,0.4299,-0.02597,-0.002566,-0.271931,0.702634,47.4122,37,0.1267,5949.91,50,0.015
2025-01-16,-1.3843,-0.102491,0.371012,0.515174,-0.130938,0.222652,-0.119868,0.710849,47.7649,36,0.13,5937.34,50,0.015
2025-01-17,-1.617292,0.012063,0.159526,0.267057,-0.030835,0.026678,-0.375824,1.017543,46.8196,35,0.1251,5996.66,50,0.015
2025-01-21,-0.972075,-0.199617,0.400055,-0.5686,0.185087,-0.422032,0.129664,-0.742867,46.1312,31,0.1128,6049.24,50,0.015
2025-01-22,-0.880835,-0.320587,0.160578,-0.350479,0.16323,0.088132,0.322115,-2.094893,46.1571,30,0.1165,6086.37,50,0.015
2025-01-23,-0.757425,-0.346995,0.034343,-0.289036,0.157158,0.378001,0.538457,-2.243299,46.7205,29,0.1176,6118.71,50,0.015
2025-01-24,-0.762199,-0.290594,0.040403,-0.382819,0.16357,0.288766,-0.263735,-1.737262,46.456,28,0.1164,6101.24,50,0.015
2025-01-27,-0.417089,0.535455,-0.281428,0.683391,-0.426776,-0.394238,-0.294698,-0.040648,49.7541,25,0.1342,6012.28,50,0.015
2025-01-28,-0.587988,-0.232043,0.450401,0.547514,-0.28565,0.570474,0.383557,0.270071,49.802,27,0.1316,6067.7,50,0.015
2025-01-29,-0.701491,-0.05678,0.269947,0.049478,-0.029561,-0.321619,1.539732,0.296924,48.9841,26,0.1225,6039.31,50,0.015
2025-01-30,-0.364066,-0.581846,0.597629,0.423027,-0.153872,0.648143,0.072764,-0.120396,49.4785,25,0.1291,6071.17,50,0.015
2025-01-31,-0.268469,-0.334336,0.586233,0.627084,-0.323275,0.320616,0.975793,-0.526124,50.2273,25,0.1329,6040.53,50,0.015
2025-02-03,-0.571329,0.594536,0.453112,0.168951,-0.307352,-1.499707,-0.39831,-0.439695,48.0891,25,0.1248,5994.57,50,0.015
2025-02-04,0.170981,0.287263,-0.225925,0.985153,-0.74992,0.860949,-0.450395,-0.237344,51.9161,45,0.1473,6037.88,50,0.015
2025-02-05,-0.343416,0.299507,0.161028,0.352713,-0.25561,-0.091247,-0.489558,-0.126787,49.6922,44,0.128,6061.48,50,0.015
2025-02-06,0.041509,0.075635,-0.000881,0.649921,-0.382115,0.817963,-0.111805,-0.521805,51.2718,43,0.1349,6083.57,50,0.015
2025-02-07,-0.16517,0.51155,-0.197154,0.580087,-0.275437,0.0461,0.167672,-0.463486,50.8903,42,0.133,6025.99,50,0.015
2025-02-10,0.038503,0.315226,0.000435,0.262361,-0.130416,0.113507,-0.514289,-0.705879,50.4675,39,0.1271,6066.44,50,0.015
2025-02-11,0.037467,0.340389,-0.128648,0.257984,-0.122602,0.039784,-0.254991,-0.804842,50.4212,38,0.1272,6068.5,50,0.015
2025-02-12,-0.052575,0.302547,0.135704,0.08415,-0.108544,-0.262992,-0.430038,-0.571723,49.8143,37,0.125,6051.97,50,0.015
2025-02-13,0.188107,0.201904,-0.120451,-0.102201,0.012558,0.255355,-0.16137,-0.972071,50.3281,36,0.1228,6115.07,50,0.015
2025-02-14,0.075862,0.194678,0.033153,-0.430406,0.212054,0.118534,0.042606,-0.661774,50.0233,35,0.1181,6114.63,50,0.015
2025-02-18,0.269631,0.152724,-0.107325,-0.246672,0.074457,0.212941,-0.208475,-0.885692,50.2789,31,0.1208,6129.58,50,0.015
2025-02-19,0.383716,0.117617,-0.311885,-0.235134,0.04533,0.482637,0.677089,-0.940023,50.9979,30,0.1214,6144.15,50,0.015
2025-02-20,0.342487,0.337384,-0.069921,-0.356122,0.088816,0.092947,-0.339877,-0.551542,50.6947,29,0.1195,6117.52,50,0.015
2025-02-21,0.535991,1.030444,-0.613154,0.811087,-0.605004,-0.063444,-0.35416,0.199023,53.26,28,0.1416,6013.13,50,0.015
2025-02-24,0.731089,0.897369,-0.270637,0.976577,-0.912878,-0.442771,-0.30062,0.810673,53.5876,25,0.1495,5983.25,50,0.015
2025-02-25,1.023777,0.866851,-0.091523,0.969577,-0.806066,-0.502614,-0.879119,0.548236,54.039,27,0.1501,5955.25,50,0.015
2025-02-26,0.925753,0.457998,0.618887,0.740603,-0.582212,-0.945105,0.237705,-0.221951,53.2005,26,0.1408,5956.06,50,0.015
2025-02-27,1.538876,0.32254,0.542799,1.469082,-1.29128,-0.325158,-0.620879,-0.471139,54.7094,25,0.1759,5861.57,50,0.015
2025-02-28,0.991356,0.46107,0.049049,1.403978,-1.142374,0.446424,0.203449,0.554898,55.0005,25,0.1695,5954.5,50,0.015
2025-03-03,0.600195,1.503593,-0.996106,1.326727,-0.716061,-0.601505,0.712493,1.944044,55.5684,45,0.1679,5849.72,50,0.015
2025-03-04,0.412615,1.691277,-0.828499,1.251627,-0.689622,-1.159311,0.389047,2.329953,55.0014,44,0.1647,5778.15,50,0.015
2025-03-05,0.681411,1.001531,-0.568277,1.422676,-0.87559,0.084505,0.084483,1.731236,55.3276,43,0.1785,5842.63,50,0.015
2025-03-06,0.780334,1.554438,-0.82306,1.461691,-0.967652,-0.539466,-0.123916,1.360262,55.5113,42,0.1914,5738.52,50,0.015
2025-03-07,0.707485,1.147789,-0.60134,1.435562,-0.977828,0.06856,-0.422542,0.988646,54.9148,41,0.19,5770.2,50,0.015
2025-03-10,0.799159,1.976276,-1.760149,1.448377,-1.136748,-0.361226,-0.097087,1.668359,55.7752,38,0.2148,5614.56,50,0.015
2025-03-11,1.136167,1.357303,-0.902715,1.448708,-1.125868,-0.115734,-0.207606,1.595504,56.2331,37,0.2238,5572.07,50,0.015
2025-03-12,0.700649,0.488067,0.221805,1.386018,-1.164862,0.108824,-0.101953,1.199288,54.2439,36,0.2102,5599.3,50,0.015
2025-03-13,0.477109,0.810317,0.092641,1.361869,-1.011172,-0.506421,-0.243698,0.891552,53.5344,35,0.2054,5521.52,50,0.015
2025-03-14,-0.192999,0.141963,0.404644,1.338012,-0.949982,0.410124,0.061209,0.767271,51.8165,34,0.1955,5638.94,50,0.015
2025-03-17,-0.822919,0.282306,0.526487,1.213358,-0.671246,-0.242232,0.106659,1.30128,50.4048,31,0.1752,5675.12,50,0.015
2025-03-18,-0.485455,0.25783,0.547875,1.26696,-0.868092,-0.216734,0.915252,1.194107,51.437,30,0.1877,5614.66,50,0.015
2025-03-19,-1.071464,0.114286,0.61051,1.155889,-0.660957,-0.223389,-0.224333,0.982937,49.1349,29,0.1717,5675.29,50,0.015
2025-03-20,-1.113217,-0.016466,0.755153,1.12209,-0.579866,-0.245301,-0.277785,0.425676,48.6041,28,0.17,5662.89,50,0.015
2025-03-21,-1.017966,-0.218005,0.792799,1.013814,-0.612195,-0.166565,-0.614971,0.067317,47.999,27,0.1677,5667.56,50,0.015
2025-03-24,-1.787507,-0.498804,1.086807,0.594127,-0.245352,0.243033,-0.506786,0.339125,46.159,28,0.1511,5767.57,50,0.015
2025-03-25,-2.041645,-0.405904,1.036192,0.362256,0.061271,-0.297758,0.611324,0.352791,45.7142,27,0.141,5776.65,50,0.015
2025-03-26,-1.550458,-0.604899,1.417805,0.885684,-0.384133,0.241113,-0.268699,0.568248,47.3068,26,0.1613,5712.2,50,0.015
2025-03-27,-1.404843,-0.633392,1.960176,0.840765,-0.350167,-0.055794,0.150538,0.334717,47.817,25,0.1601,5693.31,50,0.015
2025-03-28,-0.085431,-0.706725,1.147618,1.278325,-1.068391,1.07986,0.720299,-0.338253,51.1974,25,0.2096,5580.94,50,0.015
2025-03-31,-0.261895,0.252627,0.04865,1.244973,-0.961728,0.340919,-0.25933,-0.622935,50.5026,25,0.1977,5611.85,50,0.015
2025-04-01,-0.584574,0.682772,0.110515,1.134939,-0.517409,0.136,-0.572446,-0.819202,50.5142,45,0.1826,5633.07,50,0.015
2025-04-02,1.896394,-0.80361,-0.936639,1.344304,-1.33607,4.0,-0.566359,-0.726083,56.1514,44,0.2745,5670.97,50,0.015
2025-04-03,-0.230488,1.922337,-1.464735,1.307337,-0.948496,0.264312,0.699004,1.745928,54.4063,43,0.2512,5396.52,50,0.015
2025-04-04,0.497955,4.0,-4.0,1.322826,-1.452345,0.084819,0.482231,4.0,58.6122,42,0.3501,5074.08,50,0.015
2025-04-07,0.5707,4.0,-4.0,1.299431,-1.442893,-0.489273,0.511401,4.0,58.2109,39,0.3436,5062.25,50,0.015
2025-04-08,1.90077,4.0,-4.0,1.304663,-1.677151,-0.025633,0.4614,4.0,61.7014,38,0.3969,4982.77,50,0.015
2025-04-09,-4.0,3.215213,-3.287173,1.22027,-0.801432,-0.544989,0.246503,4.0,46.2476,37,0.2396,5456.9,50,0.015
2025-04-10,-3.736505,4.0,-3.562499,1.249624,-1.485894,-0.116131,0.983294,4.0,48.2756,36,0.33,5268.05,50,0.015
2025-04-11,-4.0,3.13174,-2.001435,1.227889,-1.362345,-0.05122,-0.344175,4.0,46.646,35,0.3071,5363.36,50,0.015
2025-04-14,-4.0,2.018314,-0.831334,1.183674,-0.971721,0.092322,-0.287386,4.0,45.9296,32,0.2626,5405.97,50,0.015
2025-04-15,-4.0,1.94517,-1.237058,1.151453,-0.785086,0.023442,0.507786,0.069387,43.9978,31,0.2502,5396.63,50,0.015
2025-04-16,-4.0,1.759897,-1.645991,1.19804,-1.152448,0.110543,0.042541,-0.185411,42.6562,30,0.2878,5275.7,50,0.015
2025-04-17,-4.0,1.295505,-0.576786,1.122301,-0.666663,-0.440071,0.007549,-0.096442,42.5285,29,0.2467,5282.7,50,0.015
2025-04-21,-3.477125,1.023447,-1.148257,1.195862,-1.294248,-0.072649,0.128269,0.038048,42.6867,25,0.3053,5158.2,50,0.015
2025-04-22,-4.0,0.7231,-0.231529,1.157068,-0.902466,-0.018009,-0.725362,0.218116,41.642,27,0.2694,5287.76,50,0.015
2025-04-23,-4.0,0.689673,0.464497,1.056345,-0.481249,-0.512323,0.03691,0.334115,42.4312,26,0.2352,5375.86,50,0.015
2025-04-24,-4.0,0.829999,-0.073127,1.043922,-0.618667,-0.250304,-0.673362,0.47645,42.0762,25,0.2251,5484.77,50,0.015
2025-04-25,-4.0,0.584431,0.16089,0.991086,-0.468353,0.023963,-0.401869,0.385453,42.2379,25,0.2146,5525.21,50,0.015
2025-04-28,-4.0,0.484674,0.398891,1.035619,-0.728702,0.265286,4.0,0.086234,44.2758,25,0.2287,5528.75,50,0.015
2025-04-29,-4.0,0.447368,0.420819,0.924465,-0.197613,0.162445,-0.431179,-0.176783,42.2394,28,0.2068,5560.83,50,0.015
2025-04-30,-4.0,0.889701,0.181654,0.855975,0.130122,-0.787518,-0.245693,-0.343468,42.2827,27,0.191,5569.06,50,0.015
2025-05-01,-3.926926,0.418211,0.182843,0.976503,-0.333118,0.73728,0.296925,-0.313735,42.9593,26,0.2172,5604.14,50,0.015
2025-05-02,-3.818356,0.454539,0.312947,0.760666,0.294935,0.079539,4.0,-1.015711,44.6802,25,0.1831,5686.67,50,0.015
2025-05-05,-2.617197,0.588688,0.035941,0.872109,-0.135028,0.028536,1.378215,-3.020209,45.0168,25,0.1982,5650.38,50,0.015
2025-05-06,-2.348899,0.678431,0.479594,0.955427,-0.293098,0.413135,-0.459084,-3.692007,45.2873,45,0.2165,5606.91,50,0.015
2025-05-07,-2.392875,0.608862,0.34834,0.849169,-0.188963,0.210294,-0.290835,-3.347734,44.9522,44,0.2031,5631.28,50,0.015
2025-05-08,-0.440833,0.398991,0.661876,0.79316,-0.092951,0.046167,-0.47587,-4.0,49.1118,43,0.1919,5663.94,50,0.015
2025-05-09,0.057039,0.211288,0.805068,0.714556,-0.012679,-0.086667,-0.443441,-4.0,49.9575,42,0.1866,5659.91,50,0.015
2025-05-12,-0.656092,0.091519,0.243555,0.105672,0.198171,-0.087392,-0.529411,-4.0,46.7819,39,0.1515,5844.19,50,0.015
2025-05-13,-0.640629,0.055028,-0.222226,0.153935,0.123708,0.31194,-0.621059,-3.749805,46.8366,38,0.1523,5886.55,50,0.015
2025-05-14,-0.566902,0.134368,-0.271674,0.274195,0.063228,0.304785,-0.632154,-0.319991,48.95,37,0.1569,5892.58,50,0.015
2025-05-15,-0.34453,0.08768,-0.200363,-0.000344,0.248705,0.149999,-0.637965,-0.166494,49.1994,36,0.1487,5916.93,50,0.015
2025-05-16,-0.081551,-0.213844,-0.499257,0.455988,-0.250287,1.461522,-0.659874,-0.766746,50.1009,35,0.1678,5958.38,50,0.015
2025-05-19,0.148571,0.10311,-0.117553,0.043488,0.101839,0.041179,-0.498297,-1.399799,49.7632,32,0.1512,5963.6,50,0.015
2025-05-20,0.296563,0.046391,0.065277,0.136887,0.130012,0.129363,-0.536324,-1.644569,50.2867,31,0.1527,5940.46,50,0.015
2025-05-21,0.387029,0.559458,-0.199841,0.567857,-0.206675,0.065787,-0.003332,-0.998312,52.0954,30,0.1733,5844.61,50,0.015
2025-05-22,0.3523,0.459383,0.017907,0.285445,0.092817,-0.42648,-0.622547,-0.736252,51.2475,29,0.1601,5842.01,50,0.015
2025-05-23,0.629815,0.689478,-0.077924,0.658193,-0.297237,0.078726,-0.538631,-0.055361,53.3035,28,0.1843,5802.82,50,0.015
2025-05-27,-0.040811,0.278026,-0.034025,-0.175254,0.465185,-0.230454,-0.202442,0.251703,50.5163,27,0.1457,5921.54,50,0.015
2025-05-28,-0.215872,0.270472,0.27362,-0.466461,1.055143,-1.018908,-0.531992,0.258581,49.631,26,0.1351,5888.55,50,0.015
2025-05-29,0.105934,-0.035021,-0.029655,0.235804,0.25111,0.393111,0.034881,0.451363,51.4623,25,0.1594,5912.17,50,0.015
2025-05-30,0.122237,-0.117312,0.23516,0.254773,0.171738,0.545045,-0.531311,0.276914,51.2652,25,0.1605,5911.69,50,0.015
2025-06-02,0.054474,0.176008,0.133869,-0.171401,0.417924,-0.204775,-0.7265,-0.084881,50.2292,25,0.1495,5935.94,50,0.015
2025-06-03,0.090725,0.429074,-0.222007,-0.183307,0.295809,-0.041793,-0.256864,-0.2416,50.6963,45,0.1493,5970.37,50,0.015
2025-06-04,0.18134,0.371927,-0.218406,-0.092863,0.239677,0.065475,-0.005932,-0.348291,51.0592,44,0.1516,5970.81,50,0.015
2025-06-05,0.234225,0.535467,-0.492071,0.136893,0.161366,0.229067,-0.203344,-0.282059,51.6482,43,0.1583,5939.3,50,0.015
2025-06-06,-0.01395,0.219805,-0.309399,-0.411293,0.436607,-0.104904,-0.15299,-0.087449,49.8391,42,0.1413,6000.36,50,0.015
2025-06-09,0.009686,0.189614,-0.371874,-0.402153,0.374714,-0.051572,-0.248411,0.014535,49.7839,39,0.1425,6005.88,50,0.015
2025-06-10,0.56363,0.069664,-0.270966,-0.381572,0.356596,0.126232,0.870709,-0.705208,51.3962,38,0.1427,6038.81,50,0.015
2025-06-11,0.556234,0.404137,-0.594015,-0.468193,0.561156,-0.089977,-0.396262,-1.174096,50.8196,37,0.1412,6022.24,50,0.015
2025-06-12,0.642277,0.468913,-0.690039,-0.286379,0.337663,0.240974,0.552286,-1.199886,51.8843,36,0.1481,6045.26,50,0.015
